WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure
DEEPWATER-TSXTIY,2020-01-24 09:20:00,32.5,3729.0,57.0,248.99998,225.10001,299.70001,,0.30020356,,,
DEEPWATER-0SSSKO,2020-01-24 09:20:00,16.799999,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,403.5,0.0,,,
DEEPWATER-453GJ0,2020-01-24 09:20:00,30.799999,0.0,63.0,0.0,32.0,32.0,462.20001,0.0,,,
DEEPWATER-ISTQBO,2020-01-24 09:20:00,30.799999,3864.3,66.0,242.89999,220.3,308.10001,457.5,0.30020356,,,
DEEPWATER-UVG14O,2020-01-24 09:20:00,22.0,3638.6001,53.5,353.60001,245.3,290.10001,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-24 09:20:00,41.099998,4054.3999,65.5,591.69995,230.5,312.60001,437.20001,0.40027145,,,
DEEPWATER-1WHBG2,2020-01-24 09:22:23,101.0,4695.6001,63.0,1985.7999,226.8,295.0,,0.30020356,,,
DEEPWATER-BPUSBG,2020-01-24 09:23:01,66.0,4234.8999,57.0,468.0,228.0,288.29999,436.89999000000006,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-24 09:23:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-24 09:23:50,50.900002,3913.4998,56.5,783.99994,230.89999,282.39999,473.29999,0.90061069,,,
DEEPWATER-DTL53P,2020-01-24 09:25:08,28.4,4077.4998,53.0,288.10001,237.2,275.0,402.89999,0.30020356,,,
DEEPWATER-XX0DST,2020-01-24 09:27:03,20.799999,3747.8999,61.5,199.5,253.39999,291.89999,411.70001,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-24 09:27:35,31.200001,4313.2002,52.0,280.29999,260.20001,290.29999,482.20001,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-24 09:30:00,17.1,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,402.10001,0.0,,,
DEEPWATER-4TYG1P,2020-01-24 09:32:05,0.0,4149.6001,0.0,4151.6001,222.3,223.2,0.0,0.10006786,,,
DEEPWATER-AHJLPP,2020-01-24 09:34:11,29.0,3473.3997,59.900002,303.60001,244.2,281.70001,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-24 09:34:28,64.599998,3836.7998,55.0,466.49997,228.60001,267.30002,436.39999000000006,0.30020356,,,
DEEPWATER-M24OXR,2020-01-24 09:34:54,55.5,3889.6001,55.0,417.10001,233.8,273.69998,419.5,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-24 09:34:54,24.700001,4008.5999,58.0,239.89999,270.70001,306.70001,,0.20013572,,,
DEEPWATER-LGIE0L,2020-01-24 09:34:54,78.800003,3424.5,59.0,281.79999,234.29999,302.40002000000004,464.10001,0.20013572,,,
DEEPWATER-DTL53P,2020-01-24 09:35:08,28.5,4078.6997,53.0,288.29999,237.2,275.0,401.5,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-24 09:35:23,100.7,4695.1001,63.0,1985.8999,226.8,295.0,,0.40027145,,,
DEEPWATER-MU3BOW,2020-01-24 09:36:11,63.799999,3736.7998,51.0,687.0,216.10001,278.10001,,0.40027145,,,
DEEPWATER-U3TTRI,2020-01-24 09:40:00,16.799999,7164.1998,48.0,750.39996,467.20002,522.20002,382.0,0.60040712,,,
DEEPWATER-ISTQBO,2020-01-24 09:40:00,31.6,3863.7,66.0,242.60001,220.3,307.60001,458.29999,0.40027145,,,
DEEPWATER-453GJ0,2020-01-24 09:40:00,30.799999,0.0,63.0,0.0,32.0,32.0,464.0,0.0,,,
DEEPWATER-0SSSKO,2020-01-24 09:40:00,16.9,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.10001,0.0,,,
DEEPWATER-CEO3A4,2020-01-24 09:40:00,41.099998,4054.8999,65.5,592.39996,230.5,312.60001,437.20001,0.50033927,,,
DEEPWATER-EEJC2O,2020-01-24 09:40:00,23.6,4062.1001,62.0,391.29999,253.2,277.89999,471.20001,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-24 09:40:00,27.0,3684.0,55.0,375.89999,226.39999,327.89999,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-24 09:40:00,21.5,3944.8999,57.900002,200.0,258.39999,304.89999,,0.40027145,,,
DEEPWATER-UVG14O,2020-01-24 09:40:00,22.0,3636.8999,53.5,353.69998,245.3,289.89999,,0.30020356,,,
DEEPWATER-TSXTIY,2020-01-24 09:40:00,32.5,3727.0,57.0,248.2,225.10001,299.29999,,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-24 09:40:00,20.299999,4150.3999,57.0,572.39996,230.7,279.0,458.39999000000006,0.20013572,,,
DEEPWATER-A5W4QG,2020-01-24 09:40:00,21.4,3919.7998,55.0,294.69998,225.70001,255.0,,0.20013572,,,
DEEPWATER-VKCG0Y,2020-01-24 09:40:31,25.4,4213.3999,57.0,228.59999,235.2,294.60001,445.79999,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-24 09:43:01,65.599998,4241.8999,57.0,466.79999,228.2,288.0,435.20001,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-24 09:43:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-24 09:43:50,50.799999,3922.1997,56.5,783.79993,230.89999,282.20001,469.60001,0.90061069,,,
DEEPWATER-DTL53P,2020-01-24 09:45:08,28.4,4074.8999,53.0,288.19998,237.2,275.0,403.60001,0.30020356,,,
DEEPWATER-XX0DST,2020-01-24 09:47:03,20.700001,3747.7998,61.5,198.59999,253.39999,291.89999,414.39999,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-24 09:47:35,29.5,4261.6001,52.0,281.29999,260.20001,290.5,481.39999000000006,0.40027145,,,
DEEPWATER-UVG14O,2020-01-24 09:48:30,22.0,3634.9998,53.5,353.99997,,,,,,,
DEEPWATER-UVG14O,2020-01-24 09:49:00,22.0,3637.7998,53.5,353.79999,245.3,289.89999,,0.30020356,,,
DEEPWATER-BZZIEL,2020-01-24 09:49:33,36.599998,3996.5999,,497.10001,233.10001,287.19998,443.70001,0.20013572,,,
DEEPWATER-0SSSKO,2020-01-24 09:50:00,17.0,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,403.89999,0.0,,,
DEEPWATER-BZZIEL,2020-01-24 09:50:33,36.400002,3998.5999,60.0,496.89996,233.10001,287.19998,467.39999000000006,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-24 09:54:11,29.0,3473.6997,60.0,303.5,244.39999,281.79999,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-24 09:54:28,64.800003,3834.0999,55.0,466.39996,228.60001,267.39999,435.79999,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-24 09:54:54,78.699997,3425.7998,59.0,282.29999,234.29999,302.20001,463.0,0.20013572,,,
DEEPWATER-M24OXR,2020-01-24 09:54:54,54.200001,3850.7,55.0,417.39999,233.8,273.69998,423.29999,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-24 09:54:54,24.700001,4007.2998,58.0,239.89999,270.70001,306.5,,0.20013572,,,
DEEPWATER-DTL53P,2020-01-24 09:55:08,28.299999,4078.8997,53.0,288.29999,237.2,275.0,403.20001,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-24 09:55:23,100.8,4695.3999,63.0,1985.8999,226.8,294.79999,,0.40027145,,,
DEEPWATER-GROQ2A,2020-01-24 10:00:00,20.299999,4147.5,57.0,572.09998,230.7,279.0,460.10001,0.10006786,,,
DEEPWATER-UVG14O,2020-01-24 10:00:00,22.0,3638.4001,53.5,353.89999,245.3,290.10001,,0.30020356,,,
DEEPWATER-453GJ0,2020-01-24 10:00:00,30.799999,0.0,63.0,0.0,32.0,32.0,462.79999,0.0,,,
DEEPWATER-ISTQBO,2020-01-24 10:00:00,31.299999,3865.3999,66.0,243.39999,220.3,307.89999,459.0,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-24 10:00:00,41.099998,4057.2,65.5,593.2999900000001,230.5,312.60001,436.79999,0.50033927,,,
DEEPWATER-A5W4QG,2020-01-24 10:00:00,21.299999,3921.8999,55.0,294.69998,225.70001,255.0,,0.20013572,,,
DEEPWATER-JCS1GP,2020-01-24 10:00:00,21.700001,3944.8999,58.299999,199.89999,258.39999,305.10001,,0.40027145,,,
DEEPWATER-EEJC2O,2020-01-24 10:00:00,21.799999,4025.7998,62.0,391.99997,253.2,278.10001,470.70001,0.30020356,,,
DEEPWATER-0SSSKO,2020-01-24 10:00:00,16.9,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.29999,0.0,,,
DEEPWATER-RU0CIY,2020-01-24 10:00:00,27.0,3682.7,54.900002,375.79996,226.39999,328.30002,,0.30020356,,,
DEEPWATER-TSXTIY,2020-01-24 10:00:00,32.400002,3725.2,57.0,247.59999,225.0,299.29999,,0.40027145,,,
DEEPWATER-BPUSBG,2020-01-24 10:00:01,65.800003,4249.2998,0.88999999,467.59998,228.2,288.29999,437.20001,0.20013572,,,
DEEPWATER-VKCG0Y,2020-01-24 10:00:31,25.299999,4213.0,57.0,228.7,235.2,294.39999,447.60001,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-24 10:03:01,65.800003,4249.0996,57.0,467.39999000000006,228.0,288.29999,437.10001,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-24 10:03:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-DTL53P,2020-01-24 10:05:08,28.5,4079.8999,53.0,288.39999,237.2,275.0,401.89999,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-24 10:07:35,32.5,4243.1997,52.0,282.19998,260.39999,290.79999,480.10001,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-24 10:10:00,16.9,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,404.60001,0.0,,,
DEEPWATER-4TYG1P,2020-01-24 10:12:05,0.0,4149.6001,0.0,4151.5,222.3,223.2,0.0,0.10006786,,,
DEEPWATER-AHJLPP,2020-01-24 10:14:11,30.0,3456.9001,59.900002,303.39999,244.2,281.79999,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-24 10:14:28,64.699997,3835.4998,55.0,466.19998,228.60001,267.39999,436.5,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-24 10:14:54,78.599998,3425.2,59.0,281.69998,234.29999,302.40002000000004,463.79999,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-24 10:14:54,24.700001,4007.2,58.0,239.79999,270.70001,306.5,,0.30020356,,,
DEEPWATER-M24OXR,2020-01-24 10:14:54,54.900002,3907.5,55.0,417.29999,233.8,273.60001,420.89999000000006,0.30020356,,,
DEEPWATER-DTL53P,2020-01-24 10:15:08,28.200001,4077.0999,53.0,288.60001,237.2,275.0,401.79999,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-24 10:15:23,101.0,4693.7998,63.0,1985.7,226.8,294.79999,,0.30020356,,,
DEEPWATER-MU3BOW,2020-01-24 10:16:11,64.099998,,,,,,,,,,
DEEPWATER-0SSSKO,2020-01-24 10:20:00,16.700001,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.89999,0.0,,,
DEEPWATER-TSXTIY,2020-01-24 10:20:00,32.599998,3724.7,57.0,247.89998,225.0,299.10001,,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-24 10:20:00,27.0,3683.8999,54.900002,376.0,226.39999,328.30002,,0.30020356,,,
DEEPWATER-GROQ2A,2020-01-24 10:20:00,20.299999,4147.0996,57.0,571.7000099999999,230.7,279.29999,458.39999000000006,0.20013572,,,
DEEPWATER-453GJ0,2020-01-24 10:20:00,30.9,0.0,63.0,0.0,32.0,32.0,463.60001,0.0,,,
DEEPWATER-UVG14O,2020-01-24 10:20:00,22.0,3637.7998,53.5,353.79999,245.3,289.89999,,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-24 10:20:00,31.4,3864.7,66.0,243.2,220.3,307.60001,456.20001,0.30020356,,,
DEEPWATER-EEJC2O,2020-01-24 10:20:00,21.6,4028.0,62.0,391.5,253.39999,277.89999,471.60001,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-24 10:20:00,21.5,3945.2,58.0,200.09999,258.39999,304.70001,,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-24 10:20:00,21.299999,3920.0999,55.0,294.5,225.70001,254.8,,0.20013572,,,
DEEPWATER-CEO3A4,2020-01-24 10:20:00,41.099998,4060.1997,65.5,594.2000099999999,230.5,312.79999,437.20001,0.40027145,,,
DEEPWATER-VKCG0Y,2020-01-24 10:20:31,25.5,4213.0,57.0,227.29999,235.2,294.39999,448.10001,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-24 10:23:01,65.699997,,57.0,,,,438.89999000000006,,,,
DEEPWATER-TXV4MX,2020-01-24 10:23:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-24 10:23:50,51.0,3913.6997,56.5,783.59998,230.7,282.89999,473.10001,0.90061069,,,
DEEPWATER-DTL53P,2020-01-24 10:25:08,28.5,4080.7,53.0,288.69998,237.40001,275.0,403.10001,0.30020356,,,
DEEPWATER-XX0DST,2020-01-24 10:27:03,22.4,3758.4998,61.700001,198.39999,253.39999,291.60001,415.10001,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-24 10:27:35,31.200001,4300.0,52.0,282.69998,260.60001,291.0,480.5,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-24 10:30:00,17.1,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,402.60001,0.0,,,
DEEPWATER-4TYG1P,2020-01-24 10:32:05,0.0,4149.5,0.0,4151.5,222.3,223.2,0.0,0.10006786,,,
DEEPWATER-AHJLPP,2020-01-24 10:34:11,29.0,3464.0999,60.0,303.29999,244.2,281.70001,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-24 10:34:28,64.5,3829.7,55.0,465.89999000000006,228.40001,267.60001,435.39999000000006,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-24 10:34:54,78.699997,3425.7,59.0,281.69998,234.29999,302.40002000000004,464.29999,0.30020356,,,
DEEPWATER-M24OXR,2020-01-24 10:34:54,55.0,3842.7,55.0,417.19998,233.8,273.60001,423.29999,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-24 10:34:54,24.6,4009.2998,58.0,239.69998,270.70001,306.5,,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-24 10:35:23,101.1,4693.5996,63.0,1985.7999,226.8,295.0,,0.30020356,,,
DEEPWATER-MU3BOW,2020-01-24 10:36:11,64.5,3718.8999,51.0,681.69995,216.29999,279.09998,,0.40027145,,,
DEEPWATER-453GJ0,2020-01-24 10:40:00,30.799999,0.0,63.0,0.0,32.0,32.0,461.0,0.0,,,
DEEPWATER-TSXTIY,2020-01-24 10:40:00,32.400002,3724.9001,57.0,248.2,224.8,299.5,,0.30020356,,,
DEEPWATER-0SSSKO,2020-01-24 10:40:00,17.5,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,402.29999,0.0,,,
DEEPWATER-RU0CIY,2020-01-24 10:40:00,27.0,3683.5999,54.900002,375.89999,226.39999,328.5,,0.30020356,,,
DEEPWATER-U3TTRI,2020-01-24 10:40:00,16.799999,7164.5996,48.0,749.60004,467.6,521.60004,382.0,0.40027144,,,
DEEPWATER-GROQ2A,2020-01-24 10:40:00,20.4,4146.7998,57.0,571.2999900000001,230.7,279.0,458.60001,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-24 10:40:00,31.5,3865.0999,66.0,243.39999,220.3,307.60001,457.89999000000006,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-24 10:40:00,41.099998,4061.4998,65.5,594.89996,230.5,312.79999,437.20001,0.50033927,,,
DEEPWATER-UVG14O,2020-01-24 10:40:00,22.0,3638.2,53.5,353.79999,245.3,290.10001,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-24 10:40:00,21.299999,3942.1001,57.599998,200.0,258.39999,304.5,,0.40027145,,,
DEEPWATER-A5W4QG,2020-01-24 10:40:00,21.299999,3920.5999,55.0,294.39999,225.70001,254.8,,0.20013572,,,
DEEPWATER-EEJC2O,2020-01-24 10:40:00,21.799999,4024.8999,62.0,392.5,253.2,277.89999,468.79999,0.30020356,,,
DEEPWATER-BPUSBG,2020-01-24 10:43:01,65.800003,4238.1997,57.0,467.19998,228.0,288.70001,434.79999,0.10006786,,,
DEEPWATER-TXV4MX,2020-01-24 10:43:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-24 10:43:50,51.0,3931.5999,56.5,783.49994,230.89999,282.69998,472.89999000000006,0.90061069,,,
DEEPWATER-DTL53P,2020-01-24 10:45:08,28.1,4080.0,53.0,288.89999,237.2,274.79999,401.39999,0.30020356,,,
DEEPWATER-XX0DST,2020-01-24 10:47:03,22.700001,3759.6001,61.900002,198.5,253.39999,291.69998,416.70001,0.40027145,,,
DEEPWATER-1UBHZV,2020-01-24 10:47:35,31.5,4319.5,52.0,280.79999,260.60001,291.0,482.10001,0.40027145,,,
DEEPWATER-BZZIEL,2020-01-24 10:49:33,36.5,3999.2998,,490.79999,233.10001,287.39999,468.60001,0.20013572,,,
DEEPWATER-0SSSKO,2020-01-24 10:50:00,17.5,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.79999,0.0,,,
DEEPWATER-BZZIEL,2020-01-24 10:50:33,36.599998,3992.3997,60.0,490.5,233.10001,287.39999,466.29999,0.20013572,,,
DEEPWATER-4TYG1P,2020-01-24 10:52:05,0.0,4149.5,0.0,4151.3999,222.3,223.2,0.0,0.10006786,,,
DEEPWATER-AHJLPP,2020-01-24 10:54:11,29.0,3483.0,60.0,303.29999,244.2,281.79999,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-24 10:54:28,64.800003,3834.9998,55.0,465.39996,228.60001,267.39999,435.39999000000006,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-24 10:54:54,78.699997,3424.5999,59.0,281.0,234.29999,302.40002000000004,464.20001,0.20013572,,,
DEEPWATER-M24OXR,2020-01-24 10:54:54,55.0,3874.5999,55.0,416.79999,233.8,273.60001,424.0,0.20013572,,,
DEEPWATER-0KPXEZ,2020-01-24 10:54:54,24.700001,4007.2998,58.0,239.79999,270.90002000000004,306.70001,,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-24 10:55:23,100.8,4693.5996,63.0,1985.7,226.8,294.79999,,0.30020356,,,
DEEPWATER-MU3BOW,2020-01-24 10:56:11,63.799999,3730.7998,51.0,679.89996,216.0,278.39999,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-24 11:00:00,41.099998,4062.8,65.5,595.59998,230.5,312.79999,437.20001,0.50033927,,,
DEEPWATER-ISTQBO,2020-01-24 11:00:00,31.299999,3864.3,66.0,243.39999,220.3,307.60001,459.39999000000006,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-24 11:00:00,21.6,3949.7,58.200001,199.89999,258.29999,304.5,,0.30020356,,,
DEEPWATER-EEJC2O,2020-01-24 11:00:00,21.799999,4018.3997,62.0,392.99997,253.2,277.89999,471.79999,0.30020356,,,
DEEPWATER-0SSSKO,2020-01-24 11:00:00,17.5,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.29999,0.0,,,
DEEPWATER-RU0CIY,2020-01-24 11:00:00,27.0,3684.8,55.0,375.89999,226.39999,328.30002,,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-24 11:00:00,21.6,3922.3999,55.0,294.39999,225.70001,254.8,,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-24 11:00:00,20.4,4140.2002,57.0,571.0,230.89999,279.29999,459.10001,0.20013572,,,
DEEPWATER-TSXTIY,2020-01-24 11:00:00,32.400002,3725.0,57.0,248.0,225.10001,299.29999,,0.30020356,,,
DEEPWATER-453GJ0,2020-01-24 11:00:00,31.0,0.0,63.0,0.0,32.0,32.0,464.5,0.0,,,
DEEPWATER-UVG14O,2020-01-24 11:00:00,22.0,3639.1001,53.5,353.79999,245.3,289.89999,,0.30020356,,,
DEEPWATER-VKCG0Y,2020-01-24 11:00:31,25.4,4211.3999,57.0,226.7,235.0,294.60001,447.60001,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-24 11:03:01,65.599998,4238.7998,57.0,467.19998,228.0,288.70001,435.5,0.10006786,,,
DEEPWATER-TXV4MX,2020-01-24 11:03:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-24 11:03:50,51.0,3911.8999,56.5,783.39996,230.7,282.60001,474.10001,0.90061069,,,
DEEPWATER-DTL53P,2020-01-24 11:05:08,28.6,4080.6001,53.0,289.19998,237.2,275.0,402.60001,0.30020356,,,
DEEPWATER-XX0DST,2020-01-24 11:07:03,23.299999,3760.1001,62.5,200.90001,253.39999,291.60001,419.39999,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-24 11:07:35,29.6,4225.1997,52.0,281.19998,260.80002,291.20001,482.60001,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-24 11:10:00,18.200001,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.20001,0.0,,,
DEEPWATER-BZZIEL,2020-01-24 11:10:33,36.700001,4000.6997,60.0,492.0,233.10001,287.60001,470.5,0.20013572,,,
DEEPWATER-4TYG1P,2020-01-24 11:12:05,0.0,4149.3999,0.0,4151.3999,222.3,223.3,0.0,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-24 11:14:11,29.0,3476.0999,59.900002,303.0,244.2,281.79999,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-24 11:14:28,64.699997,,55.0,,,,435.10001,,,,
DEEPWATER-LGIE0L,2020-01-24 11:14:54,78.800003,3424.5,59.0,280.79999,234.29999,302.40002000000004,464.0,0.20013572,,,
DEEPWATER-M24OXR,2020-01-24 11:14:54,54.799999,3905.5999,55.0,417.19998,233.8,273.60001,421.0,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-24 11:14:54,24.6,4008.6997,58.0,239.5,270.90002000000004,306.5,,0.30020356,,,
DEEPWATER-DTL53P,2020-01-24 11:15:08,28.5,4076.7998,53.0,289.10001,237.2,275.0,402.5,0.20013572,,,
DEEPWATER-1WHBG2,2020-01-24 11:15:23,100.8,4691.5996,63.0,1985.7,226.8,294.79999,,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-24 11:20:00,27.0,3684.2,55.0,376.10001,226.39999,328.10001,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-24 11:20:00,21.6,3945.0999,58.299999,200.0,258.29999,304.70001,,0.40027145,,,
DEEPWATER-TSXTIY,2020-01-24 11:20:00,32.299999,3723.8997,57.0,246.79999,225.29999,299.29999,,0.40027145,,,
DEEPWATER-GROQ2A,2020-01-24 11:20:00,20.299999,4136.5996,57.0,569.89996,230.7,279.09998,459.39999000000006,0.30020356,,,
DEEPWATER-UVG14O,2020-01-24 11:20:00,22.0,3636.9998,53.5,353.89999,245.09999,289.89999,,0.20013572,,,
DEEPWATER-453GJ0,2020-01-24 11:20:00,31.0,0.0,63.0,0.0,32.0,32.0,462.60001,0.0,,,
DEEPWATER-0SSSKO,2020-01-24 11:20:00,17.4,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,404.60001,0.0,,,
DEEPWATER-A5W4QG,2020-01-24 11:20:00,21.6,3920.9998,55.0,294.5,225.70001,254.8,,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-24 11:20:00,31.5,3866.2,66.0,242.99998,220.3,307.80002,459.20001,0.40027145,,,
DEEPWATER-EEJC2O,2020-01-24 11:20:00,22.200001,4060.3999,62.0,392.20001,253.2,277.89999,469.60001,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-24 11:20:00,41.099998,4063.6001,65.5,596.5,230.5,312.39999,437.20001,0.50033927,,,
DEEPWATER-BPUSBG,2020-01-24 11:23:01,65.800003,4239.1001,57.0,467.0,228.2,288.09998,437.89999000000006,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-24 11:23:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-24 11:23:50,50.900002,3928.2,56.5,783.49994,230.89999,282.60001,474.0,0.90061069,,,
DEEPWATER-XX0DST,2020-01-24 11:27:03,21.1,3748.8999,61.900002,200.79999,253.39999,291.60001,416.20001,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-24 11:27:35,31.6,4282.6001,52.0,282.49997,260.60001,290.79999,480.29999,0.40027145,,,
DEEPWATER-0SSSKO,2020-01-24 11:30:00,17.200001,0.0,52.5,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,401.60001,0.0,,,
DEEPWATER-BZZIEL,2020-01-24 11:30:33,36.400002,4019.2,60.0,494.19998,233.10001,287.60001,468.0,0.20013572,,,
DEEPWATER-4TYG1P,2020-01-24 11:32:05,0.0,4149.5,0.0,4151.5,222.3,223.2,0.0,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-24 11:34:11,30.0,3488.2998,59.900002,303.09998,244.39999,281.70001,,0.20013572,,,
DEEPWATER-IDE13P,2020-01-24 11:34:28,64.699997,3818.1997,55.0,465.39996,228.60001,267.39999,435.10001,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-24 11:34:54,78.800003,3424.5,59.0,280.79999,234.29999,302.40002000000004,463.79999,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-24 11:34:54,24.799999,4008.0999,58.0,239.59999,270.90002000000004,306.70001,,0.30020356,,,
DEEPWATER-M24OXR,2020-01-24 11:34:54,55.099998,3844.2998,55.0,417.19998,233.8,273.60001,424.20001,0.30020356,,,
DEEPWATER-DTL53P,2020-01-24 11:35:08,28.700001,4081.8999,53.0,289.29999,237.2,274.79999,399.70001,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-24 11:35:23,101.0,4692.7998,63.0,1985.7,226.8,295.20001,,0.30020356,,,
DEEPWATER-MU3BOW,2020-01-24 11:36:11,63.799999,3732.4998,51.0,681.39996,216.10001,278.39999,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-24 11:40:00,21.4,3939.5999,57.5,200.09999,258.39999,304.5,,0.40027145,,,
DEEPWATER-TSXTIY,2020-01-24 11:40:00,32.099998,3724.9001,57.0,245.5,225.29999,299.10001,,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-24 11:40:00,21.700001,3920.4998,55.0,294.5,225.70001,254.8,,0.30020356,,,
DEEPWATER-UVG14O,2020-01-24 11:40:00,22.0,3635.7,53.5,353.99997,245.3,289.89999,,0.0,,,
DEEPWATER-CEO3A4,2020-01-24 11:40:00,41.099998,4074.7,65.5,596.5,230.5,312.30002,437.60001,0.50033927,,,
DEEPWATER-GROQ2A,2020-01-24 11:40:00,20.299999,4147.0996,57.0,569.39996,230.89999,279.0,458.60001,0.20013572,,,
DEEPWATER-453GJ0,2020-01-24 11:40:00,31.1,0.0,63.0,0.0,32.0,32.0,461.79999,0.0,,,
