WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure,Estado,Estado_detallado
DEEPWATER-ROJ53V,2020-01-28 05:44:46,,3736.2,48.900002,288.39999,221.0,255.40001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 05:45:03,,3746.9998,53.0,313.79999,243.29999,304.29999,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 05:48:45,,3700.7,59.5,386.49997,233.8,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 05:56:53,,3944.2998,54.900002,324.0,248.0,285.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 05:57:04,,3812.6001,64.099998,1147.3999,222.39999,334.19998,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 06:00:00,,4190.0996,53.400002,413.79999,231.3,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-ROJ53V,2020-01-28 06:04:46,,3732.2998,49.0,288.89999,221.0,255.60001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 06:05:03,,3752.5,52.900002,313.79999,243.29999,304.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 06:08:45,,3699.0,59.5,386.79999,233.8,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 06:17:04,,3811.8,64.099998,1147.5,222.39999,334.19998,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 06:20:00,,4190.5,53.5,413.89999,231.39999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 06:22:47,,3729.8999,54.900002,1075.3999,224.8,320.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 06:25:03,,3751.3999,52.900002,313.99997,243.29999,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 06:28:45,,3697.4998,59.5,387.0,233.8,255.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 06:37:04,,3812.7,64.0,1147.6,222.39999,334.19998,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 06:38:53,,3942.3,54.900002,324.0,248.0,285.10001,,0.10006786,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 06:40:00,,4190.7998,53.5,413.89999,231.39999,266.5,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 06:42:47,,3731.5999,54.900002,1075.1,224.8,321.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 06:44:46,,3733.8,48.900002,288.60001,221.0,255.60001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 06:45:03,,3751.8999,52.900002,314.09998,243.29999,304.29999,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 06:56:53,,3943.3999,55.0,323.89996,248.20001,285.10001,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 06:57:04,,3812.2,64.099998,1147.7,222.39999,334.39999,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 07:00:00,,4189.1997,53.400002,413.70001,231.39999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 07:02:47,,3727.2,55.0,1075.0,224.8,320.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 07:05:03,,3742.8999,53.0,314.20001,243.29999,304.29999,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 07:08:45,,3690.5,59.5,387.0,233.8,256.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 07:17:04,,3812.2,64.099998,1147.9,222.39999,334.19998,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 07:17:53,,3942.1001,54.900002,323.89996,248.0,285.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 07:20:00,,4190.1997,53.5,413.89999,231.59999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 07:22:47,,3733.4001,54.900002,1075.2,224.8,321.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 07:24:46,,3733.6001,48.900002,288.69998,221.0,247.79999,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 07:25:03,,3740.0999,53.0,313.99997,243.29999,304.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 07:28:45,,3694.7998,59.5,387.19998,233.8,255.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 07:37:04,,3812.3999,64.0,1147.7,222.39999,334.39999,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 07:38:53,,3944.5999,54.900002,323.79999,248.20001,285.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 07:40:00,,4190.3999,53.5,413.79999,231.39999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 07:42:47,,3734.5,55.0,1075.6,224.8,320.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 07:44:46,,3734.3,48.900002,288.89999,221.0,242.60001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 07:45:03,,3747.2998,53.0,313.89999,243.29999,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 07:48:45,,3700.0,59.5,387.29999,233.8,256.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 07:56:53,,3933.8,55.0,323.59998,248.0,285.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 07:57:04,,3812.6001,64.099998,1147.8,222.39999,334.19998,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 08:00:00,,4190.2998,53.5,413.89999,231.39999,266.20001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 08:02:47,,3727.0999,55.0,1076.3,224.8,320.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 08:04:46,,3734.8999,48.900002,289.29999,221.0,241.3,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 08:05:03,,3745.5999,52.900002,313.89999,243.29999,304.29999,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 08:08:45,,3697.9998,59.5,387.19998,233.8,255.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 08:17:04,,3812.8,64.0,1147.8,222.39999,334.19998,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 08:20:00,,4190.1997,53.5,413.89999,231.3,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 08:22:47,,3725.1001,54.900002,1074.7999,224.8,321.39999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 08:24:46,,3735.3,48.900002,289.89999,221.20001,241.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 08:25:03,,3748.2,52.900002,313.99997,243.29999,304.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 08:28:45,,3693.0,59.5,388.59998,233.8,255.40001,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 08:40:00,,4190.1997,53.400002,414.10001,231.39999,266.20001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 08:42:47,,3732.8997,55.0,1075.2,224.8,320.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 08:44:46,,3735.5999,48.900002,288.99997,221.0,241.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 08:45:03,,3747.9998,52.900002,313.99997,243.29999,304.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 08:56:53,,3922.2998,54.900002,322.0,248.20001,285.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 08:57:04,,3812.6001,64.099998,1148.2,222.39999,334.19998,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 09:00:00,,4190.5,53.400002,413.89999,231.39999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 09:02:47,,3725.2,55.0,1075.2999,224.8,321.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 09:04:46,,3735.3,49.0,288.79999,221.0,241.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 09:05:03,,3743.2,52.900002,313.99997,243.29999,304.70001,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 09:08:45,,3699.8,59.5,388.89999,236.09999,257.69998,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 09:17:04,,3812.0,64.0,1148.2999,222.39999,334.60001,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 09:17:53,,3922.6997,55.0,321.39999,248.20001,285.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 09:20:00,,4189.2998,53.400002,414.19998,231.39999,266.5,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-ROJ53V,2020-01-28 09:24:46,,3735.3999,49.0,288.10001,221.0,241.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 09:25:03,,3746.7,53.0,314.09998,243.29999,304.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 09:28:45,,3694.9998,59.5,388.69998,235.0,257.0,,0.10006786,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 09:38:53,,3921.6997,55.0,320.80002,248.0,285.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 09:40:00,,4189.3999,53.400002,414.19998,231.39999,266.5,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 09:42:47,,3734.3999,55.0,1074.9,224.60001,320.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 09:44:46,,3736.0999,48.900002,288.39999,221.0,241.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 09:45:03,,3748.0999,52.900002,313.79999,243.29999,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 09:48:45,,3701.8,59.5,388.69998,234.29999,256.30002,,0.10006786,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 09:56:53,,3922.8997,55.0,320.70001,248.0,285.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 09:57:04,,3812.7,64.099998,1148.4,222.39999,334.60001,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 10:00:00,,4188.1997,53.400002,414.0,231.39999,266.20001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 10:02:47,,3728.2998,54.900002,1075.5,224.8,320.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 10:04:46,,3735.5999,48.900002,288.10001,221.0,241.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 10:08:45,,3696.2,59.5,388.89999,234.10001,255.89999,,0.10006786,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 10:17:53,,3923.8,54.900002,320.29999,248.0,285.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 10:20:00,,4189.5996,53.5,414.19998,231.39999,266.20001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 10:22:47,,3724.5999,54.900002,1074.7999,224.8,321.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 10:24:46,,3736.5,48.900002,288.39999,221.0,241.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 10:25:03,,3746.2998,53.0,313.69998,243.29999,304.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 10:28:45,,3700.0,59.5,389.10001,234.0,256.30002,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 10:37:04,,3812.7,64.099998,1148.7,222.39999,334.19998,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 10:38:53,,3921.5999,55.0,319.89999,248.0,285.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 10:40:00,,4190.5,53.5,414.19998,231.59999,266.20001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 10:42:47,,3732.0999,55.0,1074.9,224.8,320.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 10:44:46,,3736.7,48.900002,288.19998,221.0,241.90001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 10:45:03,,3747.9998,52.900002,313.69998,243.29999,304.5,,0.10006786,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 10:49:46,,3737.0,48.900002,288.29999,,241.7,,,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 10:52:46,,3736.7,48.900002,287.89999,221.0,241.90001,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 10:56:53,,3921.9998,54.900002,319.49997,248.0,285.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 10:57:04,,3812.5,64.099998,1148.7999,222.39999,334.39999,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 11:00:00,,4189.2998,53.5,414.39999,231.39999,266.20001,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 11:02:47,,3729.5999,55.0,1075.0,224.60001,320.89999,,0.40027145,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 11:04:46,,3737.2,48.900002,288.19998,221.0,242.10001,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 11:05:03,,3742.8999,52.900002,313.60001,243.29999,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 11:08:45,,3701.0999,59.5,388.59998,234.0,256.10001,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 11:17:04,,3813.0,64.0,1148.8999,222.39999,334.39999,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 11:17:53,,3920.8999,55.0,319.09998,248.0,285.39999,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 11:20:00,,4188.8999,53.5,414.49997,231.39999,266.40002000000004,,0.30020356,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 11:22:47,,3729.8999,54.900002,1074.9,224.8,321.30002,,0.30020356,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 11:25:03,,3746.9998,52.900002,313.60001,243.29999,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 11:37:04,,3813.0,64.099998,1149.0,222.39999,334.39999,,0.50033927,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 11:38:53,,3922.9998,54.900002,318.70001,248.0,285.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 11:40:00,,4190.3999,53.5,414.49997,231.3,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 11:42:47,,3727.0,54.900002,1075.2999,224.8,321.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 11:44:46,,3738.3999,48.900002,288.39999,221.20001,241.90001,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 11:45:03,,3746.0,53.0,313.60001,243.29999,304.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 11:48:45,,3701.3,59.5,389.10001,234.0,255.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 11:56:53,,3921.4998,54.900002,318.60001,248.0,285.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 11:57:04,,3812.8,64.099998,1149.2,222.39999,334.60001,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 12:00:00,,4189.7998,53.5,414.49997,231.39999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 12:02:47,,3745.5999,55.0,1076.1,224.8,320.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 12:05:03,,3743.3999,52.900002,313.60001,243.29999,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 12:08:45,,3698.5999,59.5,389.49997,233.8,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 12:17:04,,3812.8999,64.099998,1149.1,222.39999,334.19998,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 12:17:53,,3937.9998,54.900002,318.5,247.79999,285.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 12:20:00,,4189.7998,53.400002,414.29999,231.39999,266.40002000000004,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-ROJ53V,2020-01-28 12:24:46,,3738.4998,48.900002,288.39999,221.0,241.7,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 12:25:03,,3747.0999,53.0,313.5,243.29999,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 12:28:45,,3694.7998,59.5,389.49997,233.8,256.10001,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 12:37:04,,3813.0,64.099998,1149.0,222.39999,334.39999,,0.50033927,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 12:38:53,,3940.5999,54.900002,318.79999,248.0,285.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 12:40:00,,4189.8999,53.5,414.39999,231.39999,266.5,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 12:42:47,,3727.2,54.900002,1074.7999,224.8,321.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 12:45:03,,3747.8999,53.0,313.60001,243.29999,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 12:57:04,,3813.3,64.099998,1149.3999,222.39999,334.39999,,0.50033927,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 13:00:00,,4190.5996,53.400002,414.29999,231.39999,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 13:02:47,,3729.7,54.900002,1075.6,224.8,320.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 13:04:46,,3738.5999,49.0,288.5,221.0,241.7,,0.10006786,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 13:08:45,,3682.3999,59.5,388.59998,233.8,256.30002,,0.0,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-28 13:17:04,,3812.1001,64.099998,1149.4999,222.39999,334.60001,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 13:17:53,,3946.9998,55.0,319.0,248.0,284.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 13:20:00,,4190.0,53.5,414.69998,231.39999,266.40002000000004,,0.30020356,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 13:22:47,,3726.3999,55.0,1075.1,224.8,321.30002,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 13:24:46,,3738.7998,49.0,288.69998,221.0,241.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 13:25:03,,3746.3999,53.0,313.69998,243.5,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 13:28:45,,3688.9998,59.5,388.69998,233.60001,256.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 13:37:04,,3813.0999,64.099998,1149.2999,222.39999,334.80002,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 13:38:53,,3952.5999,55.0,319.60001,248.0,285.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 13:40:00,,4190.8999,53.5,414.69998,231.39999,266.5,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-ROJ53V,2020-01-28 13:44:46,,3739.2,48.900002,288.79999,221.0,241.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 13:45:03,,3747.3999,52.900002,313.5,243.29999,304.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 13:48:45,,3693.7,59.5,387.89999,233.8,256.10001,,0.10006786,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 13:56:53,,3953.2998,55.0,319.89999,248.0,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 13:57:04,,3812.3,64.099998,1149.6,222.39999,334.60001,,0.40027145,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 14:00:00,,4189.7998,53.5,414.89999,231.3,266.5,,0.30020356,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 14:02:47,,3725.8,54.900002,1075.1,224.8,320.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 14:04:46,,3738.2998,48.900002,288.89999,221.0,241.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 14:05:03,,3746.5999,52.900002,313.60001,243.29999,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 14:08:45,,3687.2,59.5,387.69998,234.0,256.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 14:17:04,,3813.8999,64.099998,1149.7,222.39999,334.80002,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 14:17:53,,3956.5999,54.900002,320.80002,248.0,284.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 14:20:00,,4190.1997,53.400002,414.80002,231.39999,266.5,,0.30020356,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 14:22:47,,3729.0,55.0,1074.7999,224.8,320.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 14:24:46,,3738.5999,48.900002,288.39999,221.0,241.3,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 14:25:03,,3745.0999,52.900002,313.60001,243.29999,304.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 14:28:45,,3694.0999,59.5,386.70001,233.8,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 14:37:04,,,64.0,,,,,,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 14:38:53,,3959.0,54.900002,321.39999,248.0,284.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 14:40:00,,4189.1997,53.400002,414.89999,231.39999,266.5,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 14:42:47,,3728.3999,54.900002,1074.9,224.8,321.30002,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 14:44:46,,3738.8999,48.900002,288.60001,221.20001,241.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 14:45:03,,3746.5,53.0,313.60001,243.29999,304.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 14:48:45,,3693.7,59.5,386.29999,233.8,255.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 14:57:04,,3812.8,64.0,1149.8,222.39999,334.19998,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 14:58:53,,3948.8997,55.0,322.0,248.0,285.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 15:00:00,,4189.6997,53.5,414.80002,231.3,266.40002000000004,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 15:02:47,,3736.8999,54.900002,1074.9,225.0,321.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 15:04:46,,3738.7,48.900002,288.10001,221.0,241.90001,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 15:08:45,,3696.2,59.5,386.49997,233.8,256.30002,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 15:17:04,,3813.3,64.0,1150.0,222.39999,334.39999,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 15:17:53,,3942.3999,55.0,322.19998,248.0,285.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 15:20:00,,4191.5996,53.400002,415.10001,231.39999,266.5,,0.40027145,,,,Operativo,Anómalo 🔴
DEEPWATER-W22D0A,2020-01-28 15:25:03,,3745.7998,52.900002,313.5,243.29999,304.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 15:28:45,,3699.3,59.5,385.89999,233.8,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-28 15:37:04,,3811.8,64.0,1150.1,222.39999,334.39999,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 15:38:53,,3942.8999,55.0,322.29999,248.0,285.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-UY0V1O,2020-01-28 15:40:00,,4191.0,53.5,415.10001,231.39999,266.5,,0.50033927,,,,Operativo,Anómalo 🔴
DEEPWATER-000XAR,2020-01-28 15:42:47,,3727.8999,55.0,1075.6,224.8,321.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-28 15:44:46,,3738.9998,49.0,288.79999,221.0,241.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-28 15:45:03,,3745.3,52.900002,313.5,243.29999,304.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-28 15:48:45,,3696.5999,59.5,386.59998,233.60001,255.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-28 15:56:53,,3941.8999,54.900002,322.29999,248.0,285.10001,,0.20013572,,,,Operativo,Otro
